<mods:identifier type="local">@<mods:identifier type="local" displayLabel="Canonical Catalog Number">@<mods:titleInfo><mods:title>@<mods:titleInfo type="alternative"><mods:title>@<mods:name type="personal"><mods:namePart>@<mods:role><mods:roleTerm type="text">@<mods:name type="personal"><mods:namePart>@<mods:role><mods:roleTerm type="text">@<mods:note>@<mods:name type="personal"><mods:namePart>@<mods:role><mods:roleTerm type="text">@<mods:name type="personal"><mods:namePart>@<mods:role><mods:roleTerm type="text">@@<mods:note>@<mods:name type="personal"><mods:namePart>@<mods:role><mods:roleTerm type="text">@@<mods:name type="personal"><mods:namePart>@<mods:role><mods:roleTerm type="text">@@<mods:genre authority="aat">@<mods:genre authority="aat">@<mods:genre authority="aat">@<mods:genre authority="aat">@<mods:originInfo><mods:publisher>@<mods:dateCreated>@<mods:dateCreated encoding="iso8601">@<mods:place><mods:placeTerm>@LoC Place Name@LoC Place Name@LoC Place Name@Coordinates@Coordinates@Coordinates@<mods:physicalDescription><note>@<mods:extent unit="pages">@<note>@<mods:extent unit="mm">@<mods:relatedItem type="original"><mods:name type="corporate"><mods:namePart>[REPOSITORY NAME]</mods:namePart><mods:role><mods:roleTerm type="text" authority="marcrelator">repository</mods:roleTerm></mods:role></mods:name>@LCCN@local@repository@<mods:location><mods:shelfLocator>@<mods:accessCondition type="use and reproduction">@<mods:accessCondition type="use and reproduction">@<mods:accessCondition type="use and reproduction">@<mods:relatedItem type="original"><mods:name type="corporate"><mods:namePart>[REPOSITORY NAME]</mods:namePart><mods:role><mods:roleTerm type="text" authority="marcrelator">repository</mods:roleTerm></mods:role></mods:name>@LCCN@local@repository@<mods:location><mods:shelfLocator>@<mods:accessCondition type="use and reproduction">@<mods:accessCondition type="use and reproduction">@<mods:accessCondition type="use and reproduction">@<mods:identifier type="local" displayLabel="NLS copy identifier">@<mods:relatedItem type="otherVersion"><mods:identifier>@<mods:relatedItem type="otherVersion"><mods:identifier>@<mods:relatedItem type="otherVersion"><mods:identifier>
liv_000095@Field Diaries, 37@Fragment of 1871 Field Diary (CII-CLXIII)@Fragment of 1871 Field Diary (CII-CLXIII), 23 March 1871-11 August 1871@Livingstone, David, 1813-1873@creator@@@@@@@@@@@@@@@@field notes@diaries@autographs (manuscripts)@spectral color@Livingstone Online (http://livingstoneonline.org/)@23 March 1871-11 August 1871@1871-03-23/1871-08-11@[Manyuema Country]@Maniema (Congo)@@@-2.95,25.95@@@Incomplete manuscript in creator's hand@64@16 folia, folded to create 64 pages, with writing on 64 pages@270 x 160; various between 290 x 260 and 320 x 270@David Livingstone Centre@http://id.loc.gov/authorities/names/no2009190108@@repository@297b, 297c@&#169; David Livingstone Centre, Blantyre. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@National Library of Scotland@http://id.loc.gov/authorities/names/n80044899@@repository@@Images &#169; National Library of Scotland. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@MS. 10717@David Livingstone, The Last Journals of David Livingstone, ed. Horace Waller, 2 vols. (London: John Murray, 1874), vol. 2, opposite 114.@@
liv_000207@Field Diaries, 37@Fragment of 1870 Field Diary (LXX-LXXV)@Fragment of 1870 Field Diary (LXX-LXXV), 12-23 December 1870@Livingstone, David, 1813-1873@creator@@@@@@@@@@@@@@@@field notes@diaries@autographs (manuscripts)@spectral color@Livingstone Online (http://livingstoneonline.org/)@12-23 December 1870@1870-12-12/1870-12-23@[Manyuema Country]@Maniema (Congo)@@@-2.95,25.95@@@Incomplete manuscript in creator's hand@6@3 folia, folded to create 6 pages, with writing on 6 pages@215 x 140@National Library of Scotland@http://id.loc.gov/authorities/names/n80044899@@repository@MS. 10703, ff. 24-26@Images &#169; National Library of Scotland. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@@@@
liv_000208@Field Diaries, 37@Fragment of 1870 Field Diary (LXXVI-[LXXVII])@Fragment of 1870 Field Diary (LXXVI-[LXXVII]), 16 January 1871@Livingstone, David, 1813-1873@creator@@@@@@@@@@@@@@@@field notes@diaries@autographs (manuscripts)@spectral color@Livingstone Online (http://livingstoneonline.org/)@16 January 1871@1871-01-16@[Manyuema Country]@Maniema (Congo)@@@-2.95,25.95@@@Incomplete manuscript in creator's hand@2@1 folio, folded to create 2 pages, with writing on 2 pages@210 x 135@David Livingstone Centre@http://id.loc.gov/authorities/names/no2009190108@@repository@297b@&#169; David Livingstone Centre, Blantyre. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@MS. 10717@@@
liv_000209@Field Diaries, 37@Fragment of 1870 Field Diary (LXXVIII-LXXXVII)@Fragment of 1870 Field Diary (LXXVIII-LXXXVII), 24 January-19 February 1871@Livingstone, David, 1813-1873@creator@@@@@@@@@@@@@@@@field notes@diaries@autographs (manuscripts)@spectral color@Livingstone Online (http://livingstoneonline.org/)@24 January-19 February 1871@1871-01-24/1871-02-19@[Manyuema Country]@Maniema (Congo)@@@-2.95,25.95@@@Incomplete manuscript in creator's hand@10@5 folia, folded to create 10 pages, with writing on 5 pages@215 x 140@National Library of Scotland@http://id.loc.gov/authorities/names/n80044899@@repository@MS. 10703, ff. 27-31@Images &#169; National Library of Scotland. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@@@@
liv_000210@Field Diaries, 37@Fragment of 1870 Field Diary (LXXXVIII-CI)@Fragment of 1870 Field Diary (LXXXVIII-CI), 21 February-2 March 1871@Livingstone, David, 1813-1873@creator@@@@@@@@@@@@@@@@field notes@diaries@autographs (manuscripts)@spectral color@Livingstone Online (http://livingstoneonline.org/)@21 February-2 March 1871@1871-02-21/1871-03-02@[Bambarre, Manyuema Country]@Maniema (Congo)@@@-2.95,25.95@@@Incomplete manuscript in creator's hand@2@2 folia, folded to create 14 pages, with writing on 14 pages@385 x 270@National Library of Scotland@http://id.loc.gov/authorities/names/n80044899@@repository@MS. 10703, ff. 32-35@Images &#169; National Library of Scotland. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@@@@
liv_000211@Field Diaries, 34@Retrospect to be Inserted in the Journal@Retrospect to be Inserted in the Journal, 10 March 1870@Livingstone, David, 1813-1873@creator@@@@@@@@@@@@@@@@field notes@diaries@autographs (manuscripts)@spectral color@Livingstone Online (http://livingstoneonline.org/)@10 March 1870@1870-03-10@[Manyuema Country]@Maniema (Congo)@@@-2.95,25.95@@@Complete manuscript in creator's hand@8@2 folia, folded to create 8 pages, with writing on 8 pages@190 x 280@National Library of Scotland@http://id.loc.gov/authorities/names/n80044899@@repository@MS. 10703, ff. 40-43@Images &#169; National Library of Scotland. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@@@@
liv_000212@Field Diaries, 36@Transcription of Fragment of 1870 Field Diary@Transcription of Fragment of 1870 Field Diary, 25 August-8 October 1870@Livingstone, David, 1813-1873@creator@Livingstone, Agnes 3, 1847-1912@creator@@@@@@@@@@@@@@field notes@diaries@copies (derivative objects)@spectral color@Livingstone Online (http://livingstoneonline.org/)@25 August-8 October 1870@1870-08-25/1870-10-08@[Manyuema Country]@Maniema (Congo)@@@-2.95,25.95@@@Manuscript copy in another hand@7@@@Bodleian Library. Weston Library@@local@repository@Waller MSS. Afr. s. 16.6@Images &#169; The Bodleian Library, University of Oxford. Used by permission.@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@@@@
liv_000213@Field Diaries, 36@Transcription of Fragment of 1870 Field Diary@Transcription of Fragment of 1870 Field Diary, 16 October 1870@Livingstone, David, 1813-1873@creator@Livingstone, Agnes 3, 1847-1912@creator@@@@@@@@@@@@@@field notes@diaries@copies (derivative objects)@spectral color@Livingstone Online (http://livingstoneonline.org/)@16 October 1870@1870-10-16@[Manyuema Country]@Maniema (Congo)@@@-2.95,25.95@@@Manuscript copy in another hand@3@@@Bodleian Library. Weston Library@@local@repository@Waller MSS. Afr. s. 16.6@Images &#169; The Bodleian Library, University of Oxford. Used by permission.@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@@@@
liv_002564@Letters, 1963@Letter to Horace Waller@Letter to Horace Waller, 5 February 1871@Livingstone, David, 1813-1873@creator@@@@@@Waller, Horace, 1833-1896@addressee@Lay Superintendent, Universities' Mission to Central Africa 1860-64. Curate, St. John's Chatham 1867-70. Vicar of Leytonstone, 1870-74. Rector of Twywell, 1874-95. In addition to editing Livingstone's Last Journals, wrote several articles on slavery and the slave trade in Africa.@@@@@@@@letters@@autographs (manuscripts)@spectral color@Livingstone Online (http://livingstoneonline.org/)@5 February 1871@1871-02-05@Manyema@Maniema (Congo)@@@-2.95,25.95@@@Complete manuscript in creator's hand@4@2 folia, folded to create 4 pages, with writing on 4 pages@folio@Peter Beard Studio@@local@repository@@Images &#169; Peter and Nejma Beard. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@@@Sotheby's Cat., 28 Nov. 1966, lot 170.@@
liv_002568@Letters, 1967@Letter to John Kirk 2@Letter to John Kirk 2, 13 February 1871@Livingstone, David, 1813-1873@creator@@@@@@Kirk, John 2, 1832-1922@addressee@Medical Officer and Economic Botanist to Livingstone's Zambezi Expedition. Appointed Surgeon to the British Consulate in Zanzibar in 1865. As H.M. Consul, his skillful diplomacy increased British influence with successive Sultans that resulted in the demise of the East African slave trade.@@@@@@@@letters@@autographs (manuscripts)@spectral color@Livingstone Online (http://livingstoneonline.org/)@13 February 1871@1871-02-13@Manyuema Country@Maniema (Congo)@@@-2.95,25.95@@@Complete manuscript in creator's hand@2@1 folio, folded to create 2 pages, with writing on 2 pages@folio@National Library of Scotland@http://id.loc.gov/authorities/names/n80044899@@repository@MS. 10701, f. 154@Images &#169; National Library of Scotland. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@@@@
liv_002569@Letters, 1968@Letter to John Kirk 2@Letter to John Kirk 2, 25 March 1871@Livingstone, David, 1813-1873@creator@@@@@@Kirk, John 2, 1832-1922@addressee@Medical Officer and Economic Botanist to Livingstone's Zambezi Expedition. Appointed Surgeon to the British Consulate in Zanzibar in 1865. As H.M. Consul, his skillful diplomacy increased British influence with successive Sultans that resulted in the demise of the East African slave trade.@@@@@@@@letters@@autographs (manuscripts)@spectral color@Livingstone Online (http://livingstoneonline.org/)@25 March 1871@1871-03-25@[Webb's Lualaba]@Maniema (Congo)@@@-2.95,25.95@@@Complete manuscript in creator's hand@2@1 folio, folded to create 2 pages, with writing on 2 pages@341 x 118@National Library of Scotland@http://id.loc.gov/authorities/names/n80044899@@repository@MS. 10768, f. 80@Images &#169; National Library of Scotland. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@@Reginald Foskett, ed., The Zambesi Doctors: David Livingstone’s Letters to John Kirk, 1858-1872 (Edinburgh: Edinburgh University Press, 1964), 145-150.@@
liv_002570@Letters, 1969@Letter to Agnes Livingstone 3@Letter to Agnes Livingstone 3, March 1871@Livingstone, David, 1813-1873@creator@@@@@@Livingstone, Agnes 3, 1847-1912@addressee@Eldest daughter of David Livingstone. Went to England with her mother in 1852, accompanied her father in 1864-65. Married Alexander Low Bruce in 1875.@@@@@@@@letters@@autographs (manuscripts)@spectral color@Livingstone Online (http://livingstoneonline.org/)@March 1871@1871-05@[Webb's Lualaba]@Maniema (Congo)@@@-2.95,25.95@@@Complete manuscript in creator's hand@2@1 folio, folded to create 2 pages, with writing on 2 pages@folio@National Library of Scotland@http://id.loc.gov/authorities/names/n80044899@@repository@MS. 10707, f. 85@Images &#169; National Library of Scotland. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@@@@
liv_002571@Letters, 1970@Letter to John Kirk 2@Letter to John Kirk 2, 14 May 1871@Livingstone, David, 1813-1873@creator@@@@@@Kirk, John 2, 1832-1922@addressee@Medical Officer and Economic Botanist to Livingstone's Zambezi Expedition. Appointed Surgeon to the British Consulate in Zanzibar in 1865. As H.M. Consul, his skillful diplomacy increased British influence with successive Sultans that resulted in the demise of the East African slave trade.@@@@@@@@letters@@autographs (manuscripts)@spectral color@Livingstone Online (http://livingstoneonline.org/)@14 May 1871@1871-05-14@[Nyangwe]@Maniema (Congo)@@@-2.95,25.95@@@Complete manuscript in creator's hand@1@1 folio, folded to create 1 pages, with writing on 1 page@202 x 208@National Library of Scotland@http://id.loc.gov/authorities/names/n80044899@@repository@MS. 10768, f. 81r@Images &#169; National Library of Scotland. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@As relevant, &#169; Dr. Neil Imray Livingstone Wilson. Creative Commons Attribution-NonCommercial 3.0 Unported (https://creativecommons.org/licenses/by-nc/3.0/).@@@@@@@@@@@Reginald Foskett, ed., The Zambesi Doctors: David Livingstone’s Letters to John Kirk, 1858-1872 (Edinburgh: Edinburgh University Press, 1964), 151-152.@@
